player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards
00-0033948,J.Williams,RB,GB,2019,24.41,14,0,0,0,0,0,107,460,1,45,39,253,5,146.3,713
00-0033948,J.Williams,RB,GB,2020,25.41,14,0,0,0,0,0,119,505,2,35,31,236,1,127.10000000000001,741
00-0033948,J.Williams,RB,DET,2021,26.41,13,0,0,0,0,0,153,601,3,28,26,157,0,119.8,758
00-0033948,J.Williams,RB,NO,2023,28.41,13,0,0,0,0,0,106,306,1,20,18,62,0,60.800000000000004,368
00-0033948,Ja.Williams,RB,DET,2022,27.41,17,0,0,0,0,0,262,1066,17,16,12,73,0,225.9,1139
00-0033948,Ja.Williams,RB,NO,2024,29.41,14,0,0,0,0,0,48,164,1,11,9,57,0,37.1,221
00-0033949,J.Dobbs,QB,PIT,2020,25.6,1,4,5,2,0,0,2,20,0,0,0,0,0,2.08,20
00-0033949,J.Dobbs,QB,TEN,2022,27.6,2,40,68,411,2,2,8,44,0,0,0,0,0,20.84,44
00-0033949,J.Dobbs,QB,ARI,2023,28.6,13,262,417,2464,13,10,77,421,6,0,0,0,0,200.66,421
00-0033949,J.Dobbs,QB,SF,2024,29.6,2,32,47,361,2,2,9,24,2,0,0,0,0,30.839999999999996,24
00-0033949,J.Dobbs,QB,NE,2025,30.6,4,7,10,65,0,0,10,-5,0,0,0,0,0,2.1,-5
00-0033950,W.Gallman,RB,NYG,2020,25.92,14,0,0,0,0,0,69,275,5,16,13,75,0,78.0,350
00-0033950,W.Gallman,RB,ATL,2021,26.92,7,0,0,0,0,0,28,104,0,3,1,21,0,13.500000000000002,125
00-0033950,W.Gallman Jr,RB,NYG,2019,24.92,9,0,0,0,0,0,29,110,2,15,11,102,1,48.2,212
00-0033950,W.Gallman Jr.,RB,NYG,2020,25.92,14,0,0,0,0,0,78,407,1,11,8,39,0,58.6,446
00-0033951,M.Mack,RB,IND,2019,23.49,14,0,0,0,0,0,247,1091,8,17,14,82,0,181.3,1173
00-0033951,M.Mack,RB,IND,2020,24.49,1,0,0,0,0,0,4,26,0,3,3,30,0,8.600000000000001,56
00-0033951,M.Mack,RB,IND,2021,25.49,5,0,0,0,0,0,28,101,0,5,2,8,0,12.9,109
00-0033951,M.Mack,RB,DEN,2022,26.49,7,0,0,0,0,0,16,84,1,10,8,99,1,38.300000000000004,183
00-0033955,J.McNichols,RB,TEN,2020,24.68,15,0,0,0,0,0,47,204,1,17,12,55,0,43.9,259
00-0033955,J.McNichols,RB,TEN,2021,25.68,13,0,0,0,0,0,41,156,0,38,28,240,1,73.60000000000001,396
00-0033955,J.McNichols,RB,SF,2023,27.68,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0033955,J.McNichols,RB,WAS,2024,28.68,15,0,0,0,0,0,55,261,4,12,9,27,0,63.800000000000004,288
00-0033955,J.McNichols,RB,WAS,2025,29.68,16,0,0,0,0,0,44,221,1,31,25,196,0,72.7,417
00-0033957,R.Adams,WR,CHI,2021,26.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0033958,N.Peterman,QB,LV,2020,26.33,1,3,5,25,0,0,1,9,0,0,0,0,0,1.9,9
00-0033958,N.Peterman,QB,LV,2021,27.33,1,0,0,0,0,0,2,2,0,0,0,0,0,0.2,2
00-0033958,N.Peterman,QB,CHI,2022,28.33,3,14,25,139,1,1,2,7,0,0,0,0,0,8.26,7
00-0033958,N.Peterman,QB,CHI,2023,29.33,1,0,0,0,0,0,2,-4,0,0,0,0,0,-0.4,-4
00-0033994,F.Brown,WR,DEN,2019,25.75,6,0,0,0,0,0,0,0,0,3,2,21,0,4.1,21
00-0034011,D.Arnold,TE,ARI,2019,24.46,5,0,0,0,0,0,0,0,0,14,8,127,2,32.7,127
00-0034011,D.Arnold,TE,ARI,2020,25.46,15,0,0,0,0,0,0,0,0,45,31,438,4,96.8,438
00-0034011,D.Arnold,TE,JAX,2021,26.46,11,0,0,0,0,0,0,0,0,52,35,408,0,75.8,408
00-0034011,D.Arnold,TE,JAX,2022,27.46,11,0,0,0,0,0,0,0,0,13,9,135,0,22.5,135
00-0034034,R.Davis,WR,TEN,2019,23.97,1,0,0,0,0,0,0,0,0,1,1,16,0,2.6,16
00-0034052,B.Zylstra,WR,CAR,2019,26.44,5,0,0,0,0,0,0,0,0,12,8,106,0,18.6,106
00-0034052,B.Zylstra,WR,CAR,2020,27.44,5,0,0,0,0,0,1,1,0,4,3,35,0,6.6000000000000005,36
00-0034052,B.Zylstra,WR,CAR,2021,28.44,12,0,1,0,0,0,0,0,0,25,18,250,1,49.0,250
00-0034052,B.Zylstra,WR,DET,2022,29.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034054,R.Cracraft,WR,SF,2020,25.83,5,0,0,0,0,0,0,0,0,9,6,41,0,10.1,41
00-0034054,R.Cracraft,WR,SF,2021,26.83,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034054,R.Cracraft,WR,MIA,2022,27.83,8,0,0,0,0,0,0,0,0,14,9,102,2,31.2,102
00-0034054,R.Cracraft,WR,MIA,2023,28.83,6,0,0,0,0,0,0,0,0,12,9,121,1,27.1,121
00-0034054,R.Cracraft,WR,MIA,2024,29.83,5,0,0,0,0,0,0,0,0,9,7,66,0,13.600000000000001,66
00-0034054,R.Cracraft,WR,WAS,2025,30.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034073,R.Dwelley,TE,SF,2019,24.6,8,0,0,0,0,0,0,0,0,22,15,91,2,36.1,91
00-0034073,R.Dwelley,TE,SF,2020,25.6,12,0,0,0,0,0,0,0,0,24,19,245,1,49.5,245
00-0034073,R.Dwelley,TE,SF,2021,26.6,4,0,0,0,0,0,0,0,0,5,4,51,1,15.1,51
00-0034073,R.Dwelley,TE,SF,2022,27.6,5,0,0,0,0,0,0,0,0,5,3,105,1,19.5,105
00-0034073,R.Dwelley,TE,SF,2023,28.6,2,0,0,0,0,0,0,0,0,2,1,12,0,2.2,12
00-0034073,R.Dwelley,TE,ATL,2024,29.6,4,0,0,0,0,0,0,0,0,1,1,5,0,1.5,5
00-0034073,R.Dwelley,TE,DET,2025,30.6,4,0,0,0,0,0,0,0,0,5,2,7,0,2.7,7
00-0034081,S.Mitchell,WR,HOU,2019,25.33,2,0,0,0,0,0,0,0,0,6,2,37,0,5.7,37
00-0034081,S.Mitchell,WR,HOU,2020,26.33,4,0,0,0,0,0,0,0,0,8,5,60,0,11.0,60
00-0034104,C.Sims,WR,WAS,2019,23.65,3,0,0,0,0,0,0,0,0,3,2,27,0,4.7,27
00-0034104,C.Sims,WR,WAS,2020,24.65,13,0,0,0,0,0,1,5,0,48,32,477,1,86.2,482
00-0034104,C.Sims,WR,WAS,2021,25.65,12,0,0,0,0,0,1,7,0,23,15,211,2,48.8,218
00-0034104,C.Sims,WR,WAS,2022,26.65,13,0,0,0,0,0,0,0,0,18,8,89,0,16.900000000000002,89
00-0034109,P.Lindsay,RB,DEN,2019,25.11,16,0,0,0,0,0,224,1011,7,48,35,196,0,197.70000000000002,1207
00-0034109,P.Lindsay,RB,DEN,2020,26.11,11,0,0,0,0,0,118,502,1,14,7,28,0,66.0,530
00-0034109,P.Lindsay,RB,HOU,2021,27.11,14,0,0,0,0,0,88,249,1,5,4,45,1,45.4,294
00-0034109,P.Lindsay,RB,IND,2022,28.11,3,0,0,0,0,0,15,49,0,8,6,19,0,14.8,68
00-0034115,J.Wilson,RB,SF,2019,23.79,8,0,0,0,0,0,27,105,4,5,3,34,1,46.900000000000006,139
00-0034115,J.Wilson,RB,SF,2020,24.79,11,0,0,0,0,0,126,600,7,28,13,133,3,142.3,733
00-0034115,J.Wilson,RB,SF,2021,25.79,8,0,0,0,0,0,79,294,2,8,7,31,0,51.5,325
00-0034115,J.Wilson,RB,MIA,2022,26.79,16,0,0,0,0,0,176,860,5,37,22,185,1,158.5,1045
00-0034115,J.Wilson,RB,MIA,2023,27.79,9,0,0,0,0,0,41,188,0,17,14,85,0,41.300000000000004,273
00-0034115,J.Wilson,RB,MIA,2024,28.79,7,0,0,0,0,0,16,57,0,3,3,19,0,10.600000000000001,76
00-0034131,K.Benkert,QB,GB,2021,26.12,1,0,0,0,0,0,2,-1,0,0,0,0,0,-0.1,-1
00-0034132,C.Blake,WR,ATL,2019,23.23,7,0,0,0,0,0,0,0,0,24,11,91,0,20.1,91
00-0034132,C.Blake,WR,ATL,2020,24.23,10,0,0,0,0,0,0,0,0,18,13,141,0,27.1,141
00-0034132,C.Blake,WR,ATL,2021,25.23,9,0,0,0,0,0,0,0,0,9,4,25,0,6.5,25
00-0034159,W.Dissly,TE,SEA,2019,23.15,6,0,0,0,0,0,1,7,0,27,23,262,4,73.9,269
00-0034159,W.Dissly,TE,SEA,2020,24.15,15,0,0,0,0,0,0,0,0,29,24,251,2,61.1,251
00-0034159,W.Dissly,TE,SEA,2021,25.15,13,0,0,0,0,0,0,0,0,26,21,231,1,50.1,231
00-0034159,W.Dissly,TE,SEA,2022,26.15,15,0,0,0,0,0,0,0,0,38,34,349,3,86.9,349
00-0034159,W.Dissly,TE,SEA,2023,27.15,13,0,0,0,0,0,0,0,0,22,17,172,1,40.2,172
00-0034159,W.Dissly,TE,LAC,2024,28.15,15,0,0,0,0,0,0,0,0,64,50,481,2,110.1,481
00-0034159,W.Dissly,TE,LAC,2025,29.15,8,0,0,0,0,0,0,0,0,16,11,97,0,20.700000000000003,97
00-0034164,T.Cannon,RB,NYJ,2019,25.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034164,T.Cannon,RB,CAR,2020,26.11,12,0,0,0,0,0,10,33,0,3,3,16,0,7.9,49
00-0034164,T.Cannon,RB,SF,2021,27.11,10,0,0,0,0,0,3,4,0,0,0,0,0,0.4,4
00-0034164,T.Cannon,RB,TEN,2022,28.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034169,M.Baugh,TE,WAS,2020,25.73,1,0,0,0,0,0,0,0,0,1,1,2,0,1.2,2
00-0034177,T.Boyle,QB,GB,2019,24.91,3,3,4,15,0,0,5,-7,0,0,0,0,0,-0.10000000000000009,-7
00-0034177,T.Boyle,QB,GB,2020,25.91,8,0,0,0,0,0,13,-9,0,0,0,0,0,-0.9000000000000001,-9
00-0034177,T.Boyle,QB,DET,2021,26.91,4,61,94,526,3,6,2,13,0,0,0,0,0,24.34,13
00-0034177,T.Boyle,QB,CHI,2022,27.91,1,2,8,33,0,2,2,-2,0,0,0,0,0,-2.88,-2
00-0034177,T.Boyle,QB,NYJ,2023,28.91,3,48,77,360,1,4,4,5,0,0,0,0,0,10.9,5
00-0034177,T.Boyle,QB,MIA,2024,29.91,3,27,50,276,1,1,3,9,0,0,0,0,0,13.940000000000001,9
00-0034184,G.Edwards,RB,BAL,2019,24.39,16,0,0,0,0,0,133,711,2,7,7,45,0,92.60000000000001,756
00-0034184,G.Edwards,RB,BAL,2020,25.39,16,0,0,0,0,0,144,723,6,13,9,129,0,128.20000000000002,852
00-0034184,G.Edwards,RB,BAL,2022,27.39,9,0,0,0,0,0,87,433,3,2,0,0,0,59.300000000000004,433
00-0034184,G.Edwards,RB,BAL,2023,28.39,17,0,0,0,0,0,198,810,13,13,12,180,0,187.0,990
00-0034184,G.Edwards,RB,LAC,2024,29.39,11,0,0,0,0,0,101,365,4,5,3,6,0,64.10000000000001,371
00-0034192,N.Keizer,TE,KC,2020,25.33,11,0,0,0,0,0,0,0,0,9,6,63,0,10.3,63
00-0034193,K.Rader,TE,PIT,2020,25.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0034193,K.Rader,TE,PIT,2021,26.35,3,0,0,0,0,0,0,0,0,3,2,8,0,2.8000000000000003,8
00-0034193,K.Rader,TE,TEN,2022,27.35,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034193,K.Rader,TE,TEN,2023,28.35,7,0,0,0,0,0,0,0,0,3,1,6,0,1.6,6
00-0034201,D.Turner,RB,MIA,2019,24.02,3,0,0,0,0,0,4,6,0,0,0,0,0,0.6000000000000001,6
00-0034207,J.Badet,WR,WAS,2020,26.08,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
00-0034208,M.Boone,RB,MIN,2019,24.09,8,0,0,0,0,0,49,273,3,4,3,17,0,50.0,290
00-0034208,M.Boone,RB,MIN,2020,25.09,10,0,0,0,0,0,11,59,1,2,2,10,0,14.900000000000002,69
00-0034208,M.Boone,RB,DEN,2021,26.09,3,0,0,0,0,0,4,35,0,2,2,22,0,7.7,57
00-0034208,M.Boone,RB,DEN,2022,27.09,8,0,0,0,0,0,24,102,0,15,9,96,0,28.800000000000004,198
00-0034208,M.Boone,RB,HOU,2023,28.09,9,0,0,0,0,0,5,23,0,9,7,40,0,13.3,63
00-0034208,M.Boone,RB,CAR,2024,29.09,5,0,0,0,0,0,13,51,0,3,1,-2,0,5.9,49
00-0034253,D.Hilliard,RB,CLE,2019,24.52,14,0,0,0,0,0,13,49,2,15,12,92,0,38.1,141
00-0034253,D.Hilliard,RB,CLE,2020,25.52,5,0,0,0,0,0,9,48,0,1,1,2,0,6.0,50
00-0034253,D.Hilliard,RB,TEN,2021,26.52,8,0,0,0,0,0,56,350,2,26,19,87,0,72.7,437
00-0034253,D.Hilliard,RB,TEN,2022,27.52,12,0,0,0,0,0,22,145,0,26,21,177,4,77.2,322
00-0034256,D.Scott,WR,NYG,2019,24.07,5,0,0,0,0,0,1,5,0,3,2,22,0,4.7,27
00-0034267,J.Scott,WR,BAL,2019,24.52,1,0,0,0,0,0,0,0,0,3,1,6,0,1.6,6
00-0034267,J.Scott,WR,NYJ,2020,25.52,1,0,0,0,0,0,0,0,0,1,1,16,0,2.6,16
00-0034270,T.Conklin,TE,MIN,2019,24.09,9,0,0,0,0,0,0,0,0,10,8,58,0,13.8,58
00-0034270,T.Conklin,TE,MIN,2020,25.09,9,0,0,0,0,0,0,0,0,26,19,194,1,44.4,194
00-0034270,T.Conklin,TE,MIN,2021,26.09,17,0,0,0,0,0,0,0,0,87,61,593,3,138.3,593
00-0034270,T.Conklin,TE,NYJ,2022,27.09,17,0,0,0,0,0,2,3,0,87,58,552,3,131.5,555
00-0034270,T.Conklin,TE,NYJ,2023,28.09,17,0,0,0,0,0,1,0,0,87,61,621,0,123.1,621
00-0034270,T.Conklin,TE,NYJ,2024,29.09,16,0,0,0,0,0,1,0,0,72,51,449,4,121.9,449
00-0034270,T.Conklin,TE,LAC,2025,30.09,6,0,0,0,0,0,1,2,0,10,7,101,0,17.3,103
00-0034272,M.Valdes-Scantling,WR,GB,2019,24.89,15,0,0,0,0,0,2,9,0,56,26,452,2,84.1,461
00-0034272,M.Valdes-Scantling,WR,GB,2020,25.89,14,0,0,0,0,0,4,13,0,63,33,690,6,137.3,703
00-0034272,M.Valdes-Scantling,WR,GB,2021,26.89,11,0,0,0,0,0,0,0,0,55,26,430,3,87.0,430
00-0034272,M.Valdes-Scantling,WR,KC,2022,27.89,17,0,0,0,0,0,1,-3,0,81,42,687,2,122.4,684
00-0034272,M.Valdes-Scantling,WR,KC,2023,28.89,16,0,0,0,0,0,0,0,0,42,21,315,1,56.5,315
00-0034272,M.Valdes-Scantling,WR,NO,2024,29.89,13,0,0,0,0,0,1,4,0,44,19,411,4,84.5,415
00-0034272,M.Valdes-Scantling,WR,PIT,2025,30.89,9,0,0,0,0,0,0,0,0,29,14,120,1,32.0,120
00-0034273,D.Ratley,WR,CLE,2019,24.38,9,0,0,0,0,0,0,0,0,24,12,200,1,38.0,200
00-0034273,D.Ratley,WR,NYG,2020,25.38,5,0,0,0,0,0,0,0,0,10,4,63,0,10.3,63
00-0034279,E.St. Brown,WR,GB,2020,23.92,8,0,0,0,0,0,1,7,0,13,7,117,1,25.400000000000002,124
00-0034279,E.St. Brown,WR,GB,2021,24.92,12,0,0,0,0,0,3,14,0,17,9,98,0,20.200000000000003,112
00-0034279,E.St. Brown,WR,CHI,2022,25.92,16,0,0,0,0,0,6,54,0,38,21,323,1,64.7,377
00-0034279,E.St. Brown,WR,CHI,2023,26.92,5,0,0,0,0,0,0,0,0,6,5,62,0,11.2,62
00-0034286,R.James,WR,SF,2019,23.99,16,0,0,0,0,0,0,0,0,2,1,39,1,10.9,39
00-0034286,R.James,WR,SF,2020,24.99,10,0,0,0,0,0,0,0,0,35,23,394,1,68.4,394
00-0034286,R.James,WR,NYG,2022,26.99,16,0,0,0,0,0,2,6,0,70,57,569,4,138.5,575
00-0034286,R.James,WR,KC,2023,27.99,9,0,0,0,0,0,0,0,0,14,10,114,0,21.400000000000002,114
00-0034286,R.James Jr.,WR,SF,2019,23.99,16,0,0,0,0,0,2,-1,0,8,5,126,0,17.5,125
00-0034297,B.Pringle,WR,KC,2019,25.79,12,0,0,0,0,0,0,0,0,16,12,170,1,35.0,170
00-0034297,B.Pringle,WR,KC,2020,26.79,7,0,0,0,0,0,0,0,0,17,13,160,1,41.0,160
00-0034297,B.Pringle,WR,KC,2021,27.79,16,0,0,0,0,0,0,0,0,60,42,568,5,128.8,568
00-0034297,B.Pringle,WR,CHI,2022,28.79,10,0,0,0,0,0,0,0,0,16,10,135,2,35.5,135
00-0034297,B.Pringle,WR,WAS,2023,29.79,13,0,0,0,0,0,0,0,0,22,14,161,0,30.1,161
00-0034301,D.Williams,RB,KC,2019,24.38,9,0,0,0,0,0,41,141,3,19,15,167,1,67.8,308
00-0034301,D.Williams,RB,KC,2020,25.38,13,0,0,0,0,0,11,35,0,11,6,35,0,15.0,70
00-0034301,D.Williams,RB,ARI,2022,27.38,5,0,0,0,0,0,21,102,1,8,4,9,0,21.1,111
00-0034301,Da.Williams,RB,KC,2021,26.38,17,0,0,0,0,0,144,558,6,57,47,452,2,196.0,1010
00-0034301,Darr.Williams,RB,KC,2020,25.38,13,0,0,0,0,0,28,134,1,15,12,81,0,39.5,215
00-0034309,C.Beebe,WR,MIN,2019,25.25,3,0,0,0,0,0,0,0,0,2,2,70,0,9.0,70
00-0034309,C.Beebe,WR,MIN,2020,26.25,12,0,0,0,0,0,0,0,0,30,20,201,2,52.1,201
00-0034311,J.Stanton,RB,CLE,2021,26.99,3,0,0,0,0,0,3,5,0,2,2,7,1,9.2,12
00-0034317,K.Kirkwood,WR,CAR,2020,25.68,1,0,0,0,0,0,0,0,0,2,1,13,0,2.3,13
00-0034317,K.Kirkwood,WR,CAR,2021,26.68,3,0,0,0,0,0,0,0,0,7,3,17,0,4.7,17
00-0034317,K.Kirkwood,WR,NO,2022,27.68,3,0,0,0,0,0,0,0,0,4,2,18,0,3.8000000000000003,18
00-0034317,K.Kirkwood,WR,NO,2023,28.68,7,0,0,0,0,0,0,0,0,9,5,37,1,14.700000000000001,37
00-0034319,D.Yelder,TE,KC,2019,24.49,3,0,0,0,0,0,0,0,0,4,3,50,0,8.0,50
00-0034319,D.Yelder,TE,KC,2020,25.49,6,0,0,0,0,0,0,0,0,11,7,36,0,10.6,36
00-0034319,D.Yelder,TE,TB,2021,26.49,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0
00-0034331,J.Samuels,RB,PIT,2019,23.12,13,4,5,35,0,1,66,175,1,57,47,305,1,104.4,480
00-0034331,J.Samuels,RB,PIT,2020,24.12,9,0,0,0,0,0,9,28,0,14,9,46,0,16.400000000000002,74
00-0034331,J.Samuels,RB,HOU,2021,25.12,3,0,0,0,0,0,5,9,0,4,3,14,0,5.3,23
00-0034339,T.Quinn,WR,WAS,2019,23.74,12,0,0,0,0,0,0,0,0,47,26,198,1,51.8,198
00-0034339,T.Quinn,WR,JAX,2020,24.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
00-0034343,J.Rosen,QB,MIA,2019,22.56,5,58,109,567,1,5,3,13,0,0,0,0,0,17.98,13
00-0034343,J.Rosen,QB,ATL,2021,24.56,3,2,11,19,0,2,0,0,0,0,0,0,0,-3.24,0
00-0034348,C.Sutton,WR,DEN,2019,23.89,16,1,1,38,0,0,3,17,0,124,72,1112,6,222.42000000000002,1129
00-0034348,C.Sutton,WR,DEN,2020,24.89,1,0,0,0,0,0,0,0,0,6,3,66,0,9.600000000000001,66
00-0034348,C.Sutton,WR,DEN,2021,25.89,17,1,1,16,0,0,0,0,0,98,58,776,2,150.24,776
00-0034348,C.Sutton,WR,DEN,2022,26.89,15,0,0,0,0,0,1,5,0,109,64,829,2,159.4,834
00-0034348,C.Sutton,WR,DEN,2023,27.89,16,0,0,0,0,0,0,0,0,90,59,772,10,190.20000000000002,772
00-0034348,C.Sutton,WR,DEN,2024,28.89,16,2,2,30,1,0,0,0,0,135,81,1081,8,240.3,1081
00-0034348,C.Sutton,WR,DEN,2025,29.89,17,0,0,0,0,0,0,0,0,124,74,1017,7,219.70000000000002,1017
00-0034349,K.Johnson,RB,DET,2019,22.17,8,0,0,0,0,0,113,403,3,15,10,127,1,85.0,530
00-0034349,K.Johnson,RB,DET,2020,23.17,14,0,0,0,0,0,52,181,2,26,19,187,1,71.8,368
00-0034351,D.Goedert,TE,PHI,2019,24.66,15,0,0,0,0,0,0,0,0,87,58,607,5,144.7,607
00-0034351,D.Goedert,TE,PHI,2020,25.66,11,0,0,0,0,0,0,0,0,65,46,524,3,116.4,524
00-0034351,D.Goedert,TE,PHI,2021,26.66,15,0,0,0,0,0,0,0,0,76,56,830,4,165.0,830
00-0034351,D.Goedert,TE,PHI,2022,27.66,12,0,0,0,0,0,0,0,0,69,55,702,3,141.2,702
00-0034351,D.Goedert,TE,PHI,2023,28.66,14,0,0,0,0,0,1,1,0,83,59,592,3,136.3,593
00-0034351,D.Goedert,TE,PHI,2024,29.66,10,0,0,0,0,0,0,0,0,52,42,496,2,103.6,496
00-0034351,D.Goedert,TE,PHI,2025,30.66,15,0,0,0,0,0,0,0,0,82,60,591,11,185.1,591
00-0034353,A.Miller,WR,CHI,2019,24.9,16,0,0,0,0,0,1,-1,0,85,52,656,2,127.5,655
00-0034353,A.Miller,WR,CHI,2020,25.9,16,0,0,0,0,0,2,12,0,76,49,485,2,108.7,497
00-0034353,A.Miller,WR,HOU,2021,26.9,3,0,0,0,0,0,0,0,0,12,6,25,1,14.5,25
00-0034353,A.Miller,WR,BAL,2024,29.9,1,0,0,0,0,0,0,0,0,1,1,16,0,2.6,16
00-0034358,D.Guice,RB,WAS,2019,22.2,5,0,0,0,0,0,42,245,2,9,7,79,1,57.400000000000006,324
00-0034364,J.Akins,TE,HOU,2019,27.37,16,0,0,0,0,0,0,0,0,55,36,418,2,89.8,418
00-0034364,J.Akins,TE,HOU,2020,28.37,13,0,0,0,0,0,1,4,0,49,37,403,1,83.7,407
00-0034364,J.Akins,TE,HOU,2021,29.37,12,0,0,0,0,0,1,3,0,33,24,214,0,41.7,217
00-0034364,J.Akins,TE,HOU,2022,30.37,15,0,0,0,0,0,0,0,0,54,37,495,5,116.5,495
00-0034364,J.Akins,TE,CLE,2023,31.37,13,0,0,0,0,0,0,0,0,23,15,132,0,28.200000000000003,132
00-0034364,J.Akins,TE,CLE,2024,32.37,16,0,0,0,0,0,0,0,0,58,40,390,2,91.0,390
00-0034365,I.Thomas,TE,CAR,2019,23.24,10,0,0,0,0,0,0,0,0,30,16,136,1,35.6,136
00-0034365,I.Thomas,TE,CAR,2020,24.24,13,0,0,0,0,0,0,0,0,31,20,145,1,40.5,145
00-0034365,I.Thomas,TE,CAR,2021,25.24,14,0,0,0,0,0,0,0,0,30,18,188,0,36.800000000000004,188
00-0034365,I.Thomas,TE,CAR,2022,26.24,13,0,0,0,0,0,0,0,0,30,21,197,0,40.7,197
00-0034365,I.Thomas,TE,CAR,2023,27.24,8,0,0,0,0,0,0,0,0,9,5,56,0,10.6,56
00-0034365,I.Thomas,TE,CAR,2024,28.24,3,0,0,0,0,0,0,0,0,6,3,7,0,3.7,7
00-0034365,I.Thomas,TE,LV,2025,29.24,9,0,0,0,0,0,0,0,0,13,13,114,0,24.4,114
00-0034366,K.Coutee,WR,HOU,2019,22.63,8,0,0,0,0,0,2,14,1,36,22,254,0,52.800000000000004,268
00-0034366,K.Coutee,WR,HOU,2020,23.63,8,0,0,0,0,0,0,0,0,40,33,400,3,89.0,400
00-0034366,K.Coutee,WR,IND,2021,24.63,1,0,0,0,0,0,0,0,0,1,1,5,0,1.5,5
00-0034366,K.Coutee,WR,IND,2022,25.63,7,0,0,0,0,0,0,0,0,1,1,20,0,1.0,20
00-0034367,N.Hines,RB,IND,2019,22.8,16,0,0,0,0,0,52,199,2,58,44,320,0,117.9,519
00-0034367,N.Hines,RB,IND,2020,23.8,16,0,0,0,0,0,89,380,3,76,63,482,4,193.2,862
00-0034367,N.Hines,RB,IND,2021,24.8,17,0,0,0,0,0,56,276,2,57,40,310,1,116.60000000000001,586
00-0034367,N.Hines,RB,BUF,2022,25.8,16,0,0,0,0,0,24,33,1,37,30,241,1,81.4,274
00-0034367,N.Miller-Hines,RB,LAC,2025,28.8,4,0,0,0,0,0,2,-2,0,0,0,0,0,-0.2,-2
00-0034370,D.Hamilton,WR,DEN,2019,24.48,13,0,0,0,0,0,0,0,0,52,28,297,1,63.7,297
00-0034370,D.Hamilton,WR,DEN,2020,25.48,12,0,0,0,0,0,0,0,0,44,23,293,2,62.3,293
00-0034378,I.Smith,RB,ATL,2019,23.97,7,0,0,0,0,0,22,106,1,14,11,87,0,36.3,193
00-0034378,I.Smith,RB,ATL,2020,24.97,14,0,0,0,0,0,63,268,1,26,17,75,0,57.3,343
00-0034378,I.Smith,RB,DAL,2021,25.97,1,0,0,0,0,0,1,4,1,0,0,0,0,6.4,4
00-0034383,D.Schultz,TE,DAL,2019,23.14,6,0,0,0,0,0,0,0,0,2,1,6,0,1.6,6
00-0034383,D.Schultz,TE,DAL,2020,24.14,16,0,0,0,0,0,0,0,0,89,63,615,4,146.5,615
00-0034383,D.Schultz,TE,DAL,2021,25.14,17,0,0,0,0,0,0,0,0,104,78,808,8,208.8,808
00-0034383,D.Schultz,TE,DAL,2022,26.14,15,0,0,0,0,0,0,0,0,89,57,577,5,142.7,577
00-0034383,D.Schultz,TE,HOU,2023,27.14,15,0,0,0,0,0,0,0,0,88,59,635,5,150.5,635
00-0034383,D.Schultz,TE,HOU,2024,28.14,17,0,0,0,0,0,0,0,0,85,53,532,2,118.2,532
00-0034383,D.Schultz,TE,HOU,2025,29.14,17,0,0,0,0,0,0,0,0,106,82,777,3,177.70000000000002,777
00-0034386,J.Watson,WR,TB,2019,23.41,9,0,0,0,0,0,0,0,0,26,15,159,2,42.9,159
00-0034386,J.Watson,WR,TB,2020,24.41,7,0,0,0,0,0,0,0,0,11,7,94,0,16.4,94
00-0034386,J.Watson,WR,HOU,2025,29.41,3,0,0,0,0,0,0,0,0,4,3,30,0,6.0,30
00-0034386,Ju.Watson,WR,KC,2022,26.41,17,0,0,0,0,0,0,0,0,34,15,315,2,58.5,315
00-0034386,Ju.Watson,WR,KC,2023,27.41,15,0,0,0,0,0,0,0,0,53,27,460,3,89.0,460
00-0034386,Ju.Watson,WR,KC,2024,28.41,15,0,0,0,0,0,0,0,0,32,22,289,2,62.9,289
00-0034393,T.Fumagalli,TE,DEN,2019,24.54,6,0,0,0,0,0,0,0,0,9,6,38,1,15.799999999999999,38
00-0034393,T.Fumagalli,TE,DEN,2020,25.54,7,0,0,0,0,0,0,0,0,15,8,80,1,22.0,80
00-0034395,D.Fountain,WR,IND,2020,24.69,2,0,0,0,0,0,0,0,0,3,2,23,0,4.300000000000001,23
00-0034395,D.Fountain,WR,KC,2021,25.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
