player_id,player_name,position,team,season,age_sept1,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,ppr_points,scrimmage_yards,birth_date
00-0030520,M.Glennon,QB,NYG,2021,31.72,6,90,167,790.0,4,10.0,7,33.0,1,0,0,0.0,0,30.900002,33.0,1989-12-12
00-0036972,M.Jones,QB,NE,2021,22.99,18,376,559,4033.0,24,15.0,46,147.0,0,0,0,0.0,0,240.02,147.0,1998-09-05
00-0036972,M.Jones,QB,NE,2022,23.99,14,288,442,2997.0,14,11.0,47,102.0,1,0,0,0.0,0,170.08,102.0,1998-09-05
00-0036972,M.Jones,QB,NE,2023,24.99,11,224,345,2120.0,10,12.0,26,96.0,0,0,0,0.0,0,106.4,96.0,1998-09-05
00-0036972,M.Jones,QB,JAX,2024,25.99,10,171,262,1672.0,8,8.0,28,92.0,1,0,0,0.0,0,96.08,92.0,1998-09-05
00-0032268,M.Mariota,QB,TEN,2019,25.84,9,96,161,1207.0,7,2.0,25,134.0,0,0,0,0.0,0,85.68,134.0,1993-10-30
00-0032268,M.Mariota,QB,LV,2020,26.84,1,17,28,226.0,1,1.0,9,88.0,1,0,0,0.0,0,25.84,88.0,1993-10-30
00-0032268,M.Mariota,QB,LV,2021,27.84,7,1,2,4.0,0,0.0,13,87.0,1,0,0,0.0,0,14.860001,87.0,1993-10-30
00-0032268,M.Mariota,QB,ATL,2022,28.84,13,184,300,2219.0,15,9.0,85,438.0,4,0,0,0.0,0,196.56,438.0,1993-10-30
00-0032268,M.Mariota,QB,PHI,2023,29.84,2,15,23,164.0,1,1.0,8,52.0,0,0,0,0.0,0,11.76,52.0,1993-10-30
00-0032268,M.Mariota,QB,WAS,2024,30.84,5,34,44,364.0,4,0.0,20,93.0,1,0,0,0.0,0,45.86,93.0,1993-10-30
00-0025708,M.Moore,QB,KC,2019,35.06,6,59,91,659.0,4,0.0,5,-1.0,0,0,0,0.0,0,42.26,-1.0,1984-08-09
00-0039917,M.Penix,QB,ATL,2024,24.32,5,61,105,775.0,3,3.0,7,11.0,1,0,0,0.0,0,44.1,11.0,2000-05-08
00-0034771,M.Rudolph,QB,PIT,2019,24.21,10,176,283,1765.0,13,9.0,21,42.0,0,0,0,0.0,0,108.8,42.0,1995-06-17
00-0034771,M.Rudolph,QB,PIT,2019,24.12,10,176,283,1765.0,13,9.0,21,42.0,0,0,0,0.0,0,108.8,42.0,1995-07-17
00-0034771,M.Rudolph,QB,PIT,2020,25.21,4,25,43,324.0,2,1.0,7,-6.0,0,0,0,0.0,0,18.36,-6.0,1995-06-17
00-0034771,M.Rudolph,QB,PIT,2020,25.12,4,25,43,324.0,2,1.0,7,-6.0,0,0,0,0.0,0,18.36,-6.0,1995-07-17
00-0034771,M.Rudolph,QB,PIT,2021,26.21,2,35,58,277.0,1,1.0,5,53.0,0,0,0,0.0,0,18.38,53.0,1995-06-17
00-0034771,M.Rudolph,QB,PIT,2021,26.12,2,35,58,277.0,1,1.0,5,53.0,0,0,0,0.0,0,18.38,53.0,1995-07-17
00-0034771,M.Rudolph,QB,PIT,2023,28.21,5,77,113,948.0,5,1.0,12,24.0,0,0,0,0.0,0,56.32,24.0,1995-06-17
00-0034771,M.Rudolph,QB,PIT,2023,28.12,5,77,113,948.0,5,1.0,12,24.0,0,0,0,0.0,0,56.32,24.0,1995-07-17
00-0034771,M.Rudolph,QB,TEN,2024,29.21,8,146,228,1530.0,9,9.0,25,106.0,1,0,0,0.0,0,95.8,106.0,1995-06-17
00-0034771,M.Rudolph,QB,TEN,2024,29.12,8,146,228,1530.0,9,9.0,25,106.0,1,0,0,0.0,0,95.8,106.0,1995-07-17
00-0026143,M.Ryan,QB,ATL,2019,34.29,15,408,616,4466.0,26,14.0,34,147.0,1,0,0,0.0,0,267.34,147.0,1985-05-17
00-0026143,M.Ryan,QB,ATL,2020,35.29,16,407,626,4581.0,26,11.0,29,92.0,2,0,0,0.0,0,282.44,92.0,1985-05-17
00-0026143,M.Ryan,QB,ATL,2021,36.29,17,375,560,3968.0,20,12.0,40,82.0,1,0,0,0.0,0,222.92,82.0,1985-05-17
00-0026143,M.Ryan,QB,IND,2022,37.29,12,309,461,3057.0,14,13.0,27,70.0,1,0,0,0.0,0,155.28,70.0,1985-05-17
00-0022787,M.Schaub,QB,ATL,2019,38.19,5,50,67,580.0,3,1.0,3,-3.0,0,0,0,0.0,0,32.899998,-3.0,1981-06-25
00-0022787,M.Schaub,QB,ATL,2020,39.19,1,0,0,0.0,0,0.0,3,-4.0,0,0,0,0.0,0,-0.4,-4.0,1981-06-25
00-0026498,M.Stafford,QB,DET,2019,31.57,8,187,291,2499.0,19,5.0,20,66.0,0,0,0,0.0,0,166.56,66.0,1988-02-07
00-0026498,M.Stafford,QB,DET,2020,32.57,16,339,528,4084.0,26,10.0,29,112.0,0,1,0,0.0,0,260.56,112.0,1988-02-07
00-0026498,M.Stafford,QB,LA,2021,33.57,21,502,741,6074.0,50,20.0,50,85.0,2,1,0,0.0,0,423.46,85.0,1988-02-07
00-0026498,M.Stafford,QB,LA,2022,34.57,9,206,303,2087.0,10,8.0,13,9.0,1,0,0,0.0,0,108.38,9.0,1988-02-07
00-0026498,M.Stafford,QB,LA,2023,35.57,16,351,557,4332.0,26,11.0,21,65.0,0,0,0,0.0,0,265.78,65.0,1988-02-07
00-0026498,M.Stafford,QB,LA,2024,36.57,18,385,588,4295.0,24,8.0,34,45.0,0,0,0,0.0,0,250.29999,45.0,1988-02-07
00-0033869,M.Trubisky,QB,CHI,2019,25.03,15,326,516,3138.0,17,10.0,48,193.0,2,0,0,0.0,0,202.82,193.0,1994-08-20
00-0033869,M.Trubisky,QB,CHI,2020,26.03,11,218,326,2254.0,17,8.0,36,205.0,1,0,0,0.0,0,166.66,205.0,1994-08-20
00-0033869,M.Trubisky,QB,BUF,2021,27.03,6,6,8,43.0,0,1.0,16,22.0,1,0,0,0.0,0,7.92,22.0,1994-08-20
00-0033869,M.Trubisky,QB,PIT,2022,28.03,7,117,180,1252.0,4,5.0,19,38.0,2,0,0,0.0,0,73.88,38.0,1994-08-20
00-0033869,M.Trubisky,QB,PIT,2023,29.03,5,67,107,632.0,4,5.0,16,54.0,2,0,0,0.0,0,48.68,54.0,1994-08-20
00-0033869,M.Trubisky,QB,BUF,2024,30.03,9,19,26,179.0,2,0.0,20,-2.0,0,0,0,0.0,0,14.96,-2.0,1994-08-20
00-0034401,M.White,QB,NYJ,2021,26.44,4,88,132,953.0,5,8.0,5,-1.0,0,0,0,0.0,0,44.02,-1.0,1995-03-25
00-0034401,M.White,QB,NYJ,2022,27.44,4,103,175,1192.0,3,4.0,6,9.0,1,0,0,0.0,0,56.579998,9.0,1995-03-25
00-0034401,M.White,QB,MIA,2023,28.44,6,5,6,74.0,1,1.0,8,-9.0,0,0,0,0.0,0,2.06,-9.0,1995-03-25
00-0034401,M.White,QB,BUF,2024,29.44,1,3,11,28.0,0,0.0,0,0.0,0,0,0,0.0,0,1.12,0.0,1995-03-25
00-0038128,M.Willis,QB,TEN,2022,23.27,7,31,61,276.0,0,3.0,27,123.0,1,0,0,0.0,0,19.34,123.0,1999-05-25
00-0038128,M.Willis,QB,TEN,2023,24.27,2,4,5,74.0,0,0.0,5,21.0,0,0,0,0.0,0,3.06,21.0,1999-05-25
00-0038128,M.Willis,QB,GB,2024,25.27,6,40,54,550.0,3,0.0,20,138.0,1,0,0,0.0,0,51.8,138.0,1999-05-25
00-0029567,N.Foles,QB,JAX,2019,30.62,4,77,117,736.0,3,2.0,4,23.0,0,0,0,0.0,0,37.74,23.0,1989-01-20
00-0029567,N.Foles,QB,CHI,2020,31.62,9,202,312,1852.0,10,8.0,16,1.0,1,0,0,0.0,0,104.18,1.0,1989-01-20
00-0029567,N.Foles,QB,CHI,2021,32.62,1,24,35,250.0,1,0.0,4,8.0,0,0,0,0.0,0,16.8,8.0,1989-01-20
00-0029567,N.Foles,QB,IND,2022,33.62,2,25,42,225.0,0,4.0,2,8.0,0,0,0,0.0,0,1.8,8.0,1989-01-20
00-0033319,N.Mullens,QB,SF,2019,24.45,1,0,0,0.0,0,0.0,3,-3.0,0,0,0,0.0,0,-0.3,-3.0,1995-03-21
00-0033319,N.Mullens,QB,SF,2020,25.45,10,211,326,2437.0,12,12.0,9,8.0,0,0,0,0.0,0,116.28,8.0,1995-03-21
00-0033319,N.Mullens,QB,CLE,2021,26.45,1,20,30,147.0,1,0.0,0,0.0,0,0,0,0.0,0,9.88,0.0,1995-03-21
00-0033319,N.Mullens,QB,MIN,2022,27.45,4,21,25,224.0,1,1.0,4,8.0,0,0,0,0.0,0,11.76,8.0,1995-03-21
00-0033319,N.Mullens,QB,MIN,2023,28.45,5,100,148,1306.0,7,8.0,10,25.0,0,0,0,0.0,0,66.740005,25.0,1995-03-21
00-0033319,N.Mullens,QB,MIN,2024,29.45,4,2,2,38.0,0,0.0,3,-2.0,0,0,0,0.0,0,1.3199999,-2.0,1995-03-21
00-0033958,N.Peterman,QB,LV,2020,26.33,1,3,5,25.0,0,0.0,1,9.0,0,0,0,0.0,0,1.9,9.0,1994-05-04
00-0033958,N.Peterman,QB,LV,2021,27.33,1,0,0,0.0,0,0.0,2,2.0,0,0,0,0.0,0,0.2,2.0,1994-05-04
00-0033958,N.Peterman,QB,CHI,2022,28.33,3,14,25,139.0,1,1.0,2,7.0,0,0,0,0.0,0,8.26,7.0,1994-05-04
00-0033958,N.Peterman,QB,CHI,2023,29.33,1,0,0,0.0,0,0.0,2,-4.0,0,0,0,0.0,0,-0.4,-4.0,1994-05-04
00-0032792,N.Sudfeld,QB,PHI,2020,26.9,1,5,12,32.0,0,1.0,2,12.0,0,0,0,0.0,0,-1.52,12.0,1993-10-07
00-0032792,N.Sudfeld,QB,DET,2022,28.9,2,0,0,0.0,0,0.0,5,-4.0,0,0,0,0.0,0,-0.4,-4.0,1993-10-07
00-0033873,P.Mahomes,QB,KC,2019,23.96,17,391,596,4932.0,36,7.0,67,353.0,4,0,0,0.0,0,384.58002,353.0,1995-09-17
00-0033873,P.Mahomes,QB,KC,2020,24.96,18,466,705,5590.0,42,8.0,75,360.0,3,2,0,0.0,0,431.6,360.0,1995-09-17
00-0033873,P.Mahomes,QB,KC,2021,25.96,20,525,780,5896.0,48,16.0,79,498.0,3,0,0,0.0,0,459.64,498.0,1995-09-17
00-0033873,P.Mahomes,QB,KC,2022,26.96,20,507,748,5953.0,48,12.0,73,418.0,4,1,1,6.0,0,477.52002,424.0,1995-09-17
00-0033873,P.Mahomes,QB,KC,2023,27.96,20,505,746,5234.0,33,15.0,98,530.0,0,0,0,0.0,0,358.36,530.0,1995-09-17
00-0033873,P.Mahomes,QB,KC,2024,28.96,19,447,664,4607.0,31,13.0,80,389.0,4,1,1,2.0,0,348.38,391.0,1995-09-17
00-0022942,P.Rivers,QB,LAC,2019,37.73,16,390,591,4615.0,23,20.0,12,29.0,0,0,0,0.0,0,235.5,29.0,1981-12-08
00-0022942,P.Rivers,QB,IND,2020,38.73,17,396,589,4478.0,26,11.0,19,-9.0,0,0,0,0.0,0,262.22,-9.0,1981-12-08
00-0033275,P.Walker,QB,CAR,2020,25.52,4,32,56,368.0,1,5.0,5,-2.0,0,1,0,0.0,0,8.52,-2.0,1995-02-26
00-0033275,P.Walker,QB,CAR,2021,26.52,5,36,66,362.0,1,3.0,7,13.0,0,0,0,0.0,0,13.780001,13.0,1995-02-26
00-0033275,P.Walker,QB,CAR,2022,27.52,6,63,106,731.0,3,3.0,6,39.0,0,0,0,0.0,0,39.14,39.0,1995-02-26
00-0033275,P.Walker,QB,CLE,2023,28.52,5,54,111,674.0,1,5.0,13,30.0,0,0,0,0.0,0,19.96,30.0,1995-02-26
00-0035652,R.Finley,QB,CIN,2019,24.68,3,41,87,474.0,2,2.0,10,77.0,0,0,0,0.0,0,24.66,77.0,1994-12-26
00-0035652,R.Finley,QB,CIN,2020,25.68,4,17,32,164.0,1,2.0,11,66.0,1,0,0,0.0,0,19.16,66.0,1994-12-26
00-0023682,R.Fitzpatrick,QB,MIA,2019,36.77,15,311,502,3529.0,20,13.0,54,243.0,4,0,0,0.0,0,241.45999,243.0,1982-11-24
00-0023682,R.Fitzpatrick,QB,MIA,2020,37.77,9,183,267,2091.0,13,8.0,30,151.0,2,1,1,0.0,0,153.74,151.0,1982-11-24
00-0023682,R.Fitzpatrick,QB,WAS,2021,38.77,1,3,6,13.0,0,0.0,1,2.0,0,0,0,0.0,0,0.72,2.0,1982-11-24
00-0029665,R.Griffin,QB,BAL,2019,29.55,6,23,38,225.0,1,2.0,20,61.0,0,0,0,0.0,0,15.1,61.0,1990-02-12
00-0029857,R.Griffin,QB,TB,2019,29.79,2,2,4,18.0,0,0.0,4,-1.0,0,0,0,0.0,0,0.62,-1.0,1989-11-17
00-0029665,R.Griffin,QB,BAL,2020,30.55,4,8,14,42.0,0,2.0,12,69.0,0,0,0,0.0,0,2.58,69.0,1990-02-12
00-0029701,R.Tannehill,QB,TEN,2019,31.1,15,237,346,3111.0,27,7.0,56,220.0,5,0,0,0.0,0,266.44,220.0,1988-07-27
00-0029701,R.Tannehill,QB,TEN,2020,32.1,17,333,507,3984.0,35,8.0,45,272.0,7,2,2,-10.0,0,357.56,262.0,1988-07-27
00-0029701,R.Tannehill,QB,TEN,2021,33.1,18,372,555,3954.0,23,17.0,58,282.0,7,0,0,0.0,0,280.36,282.0,1988-07-27
00-0029701,R.Tannehill,QB,TEN,2022,34.1,12,212,325,2536.0,14,6.0,34,98.0,2,0,0,0.0,0,165.24,98.0,1988-07-27
00-0029701,R.Tannehill,QB,TEN,2023,35.1,9,149,230,1616.0,4,7.0,17,74.0,1,1,0,0.0,0,80.04,74.0,1988-07-27
00-0029263,R.Wilson,QB,SEA,2019,30.76,18,380,577,4712.0,33,5.0,91,451.0,3,0,0,0.0,0,371.58,451.0,1988-11-29
00-0029263,R.Wilson,QB,SEA,2020,31.76,17,395,585,4386.0,42,14.0,87,563.0,2,0,0,0.0,0,377.74,563.0,1988-11-29
00-0029263,R.Wilson,QB,SEA,2021,32.76,14,259,400,3113.0,25,6.0,43,183.0,2,0,0,0.0,0,242.82,183.0,1988-11-29
00-0029263,R.Wilson,QB,DEN,2022,33.76,15,292,483,3524.0,16,11.0,55,277.0,3,1,1,1.0,0,225.76,278.0,1988-11-29
00-0029263,R.Wilson,QB,DEN,2023,34.76,15,297,447,3070.0,26,8.0,80,341.0,3,0,0,0.0,0,256.9,341.0,1988-11-29
00-0029263,R.Wilson,QB,PIT,2024,35.76,12,234,365,2752.0,18,5.0,46,161.0,2,0,0,0.0,0,192.18001,161.0,1988-11-29
00-0038391,S.Clifford,QB,GB,2023,25.13,2,1,1,37.0,0,0.0,3,-2.0,0,0,0,0.0,0,1.28,-2.0,1998-07-14
00-0034869,S.Darnold,QB,NYJ,2019,22.24,13,273,441,3024.0,19,13.0,33,62.0,2,0,0,0.0,0,189.16,62.0,1997-06-05
00-0034869,S.Darnold,QB,NYJ,2020,23.24,12,217,364,2208.0,9,11.0,37,217.0,2,0,0,0.0,0,134.02,217.0,1997-06-05
00-0034869,S.Darnold,QB,CAR,2021,24.24,12,243,406,2527.0,9,13.0,48,222.0,5,0,0,0.0,0,157.28,222.0,1997-06-05
00-0034869,S.Darnold,QB,CAR,2022,25.24,6,82,140,1143.0,7,3.0,26,106.0,2,0,0,0.0,0,86.32,106.0,1997-06-05
00-0034869,S.Darnold,QB,SF,2023,26.24,10,28,46,297.0,2,1.0,21,15.0,1,0,0,0.0,0,23.38,15.0,1997-06-05
00-0034869,S.Darnold,QB,MIN,2024,27.24,18,386,585,4564.0,36,13.0,71,231.0,1,0,0,0.0,0,319.66,231.0,1997-06-05
00-0036879,S.Ehlinger,QB,IND,2021,22.92,3,0,0,0.0,0,0.0,3,9.0,0,0,0,0.0,0,0.9,9.0,1998-09-30
00-0036879,S.Ehlinger,QB,IND,2022,23.92,4,64,101,573.0,3,3.0,17,87.0,0,0,0,0.0,0,35.62,87.0,1998-09-30
00-0037077,S.Howell,QB,WAS,2022,21.79,1,11,19,169.0,1,1.0,5,35.0,1,0,0,0.0,0,18.26,35.0,2000-11-16
00-0037077,S.Howell,QB,WAS,2022,21.96,1,11,19,169.0,1,1.0,5,35.0,1,0,0,0.0,0,18.26,35.0,2000-09-16
00-0037077,S.Howell,QB,WAS,2023,22.79,17,388,612,3946.0,21,21.0,48,263.0,5,1,1,4.0,0,257.54,267.0,2000-11-16
00-0037077,S.Howell,QB,WAS,2023,22.96,17,388,612,3946.0,21,21.0,48,263.0,5,1,1,4.0,0,257.54,267.0,2000-09-16
00-0037077,S.Howell,QB,SEA,2024,23.79,1,5,14,24.0,0,1.0,1,2.0,0,0,0,0.0,0,-0.84,2.0,2000-11-16
00-0037077,S.Howell,QB,SEA,2024,23.96,1,5,14,24.0,0,1.0,1,2.0,0,0,0,0.0,0,-0.84,2.0,2000-09-16
00-0032245,S.Mannion,QB,MIN,2019,27.35,3,12,21,126.0,0,2.0,6,-5.0,0,0,0,0.0,0,-1.46,-5.0,1992-04-25
00-0032245,S.Mannion,QB,MIN,2021,29.35,1,22,36,189.0,1,0.0,2,14.0,0,0,0,0.0,0,12.96,14.0,1992-04-25
00-0039376,S.Rattler,QB,NO,2024,23.93,7,130,228,1317.0,4,5.0,18,146.0,0,0,0,0.0,0,67.28,146.0,2000-09-28
00-0037327,S.Thompson,QB,MIA,2022,25.24,8,78,150,754.0,2,5.0,16,24.0,0,0,0,0.0,0,28.560001,24.0,1997-06-04
00-0037327,S.Thompson,QB,MIA,2024,27.24,2,21,33,187.0,0,0.0,1,4.0,0,0,0,0.0,0,7.88,4.0,1997-06-04
00-0038416,T.Bagent,QB,CHI,2023,23.23,5,94,143,859.0,3,6.0,23,109.0,2,0,0,0.0,0,53.26,109.0,2000-06-08
00-0038416,T.Bagent,QB,CHI,2024,24.23,4,2,2,11.0,0,0.0,6,-7.0,0,0,0,0.0,0,-0.26000002,-7.0,2000-06-08
00-0034177,T.Boyle,QB,GB,2019,24.91,3,3,4,15.0,0,0.0,5,-7.0,0,0,0,0.0,0,-0.099999994,-7.0,1994-10-03
00-0034177,T.Boyle,QB,GB,2020,25.91,8,0,0,0.0,0,0.0,13,-9.0,0,0,0,0.0,0,-0.90000004,-9.0,1994-10-03
00-0034177,T.Boyle,QB,DET,2021,26.91,4,61,94,526.0,3,6.0,2,13.0,0,0,0,0.0,0,24.34,13.0,1994-10-03
00-0034177,T.Boyle,QB,CHI,2022,27.91,1,2,8,33.0,0,2.0,2,-2.0,0,0,0,0.0,0,-2.88,-2.0,1994-10-03
00-0034177,T.Boyle,QB,NYJ,2023,28.91,3,48,77,360.0,1,4.0,4,5.0,0,0,0,0.0,0,10.9,5.0,1994-10-03
00-0034177,T.Boyle,QB,MIA,2024,29.91,3,27,50,276.0,1,1.0,3,9.0,0,0,0,0.0,0,13.940001,9.0,1994-10-03
00-0019596,T.Brady,QB,NE,2019,42.08,17,393,650,4266.0,24,9.0,26,34.0,3,0,0,0.0,0,270.04,34.0,1977-08-03
00-0019596,T.Brady,QB,TB,2020,43.08,20,482,748,5694.0,50,15.0,43,3.0,4,0,0,0.0,0,420.06,3.0,1977-08-03
00-0019596,T.Brady,QB,TB,2021,44.08,19,544,810,5916.0,46,13.0,29,81.0,2,0,0,0.0,0,406.74,81.0,1977-08-03
